RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2013,ES,2901,961.34859,1,3,1,1967,1,1,1,1,1,1,1, ,-2, ,-2,2902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,2902,961.34859,1,10,1,1967,1,2,1,1,1,1,1, ,-2, ,-2,2901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,2903,961.34859,1,1,1,2003,1,2,1,1,1,4,1,2901,1,2902,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1009.68612,1,0,0
2013,ES,3001,1964.62697,1,7,1,1961,1,1,1,1,1,1,1, ,-2, ,-2,3002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3002,1964.62697,1,2,1,1964,1,2,1,1,1,1,1, ,-2, ,-2,3001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3003,1964.62697,1,4,1,1991,1,2,1,1,1,4,1,3001,1,3002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3004,1964.62697,1,10,1,2000,1,1,1,1,1,4,1,3001,1,3002,1, ,-2, ,-2,31,1,0,1,0,1,0,1,0,1,2001.01077,1,0,0
2013,ES,3201,707.10274,1,11,1,1941,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2013,ES,3301,887.07043,1,9,1,1966,1,1,1,1,1,1,1, ,-2, ,-2,3302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3302,887.07043,1,2,1,1969,1,2,1,1,1,1,1, ,-2, ,-2,3301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2013,ES,3303,887.07043,1,7,1,2001,1,2,1,1,1,4,1,3301,1,3302,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,865.97189,1,0,0
