DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2015,ES,351,ES51,1,262,2,2597.46545,1,1,1
2015,ES,352,ES51,1,262,2,1523.59013,1,1,1
2015,ES,353,ES51,1,262,2,1208.80345,1,1,1
2015,ES,354,ES51,1,262,2,1882.10145,1,1,1
2015,ES,355,ES51,1,264,2,1823.66638,1,1,1
2015,ES,356,ES51,1,264,2,2523.46958,1,1,1
2015,ES,357,ES51,1,264,2,2020.16747,1,1,1
2015,ES,358,ES51,1,264,2,2337.66351,1,1,1
2015,ES,359,ES51,1,264,2,2398.03682,1,1,1
2015,ES,360,ES51,1,264,2,1601.07740,1,1,1
2015,ES,361,ES51,1,267,2,979.72063,1,1,1
2015,ES,362,ES51,1,267,2,2458.31289,1,1,1
2015,ES,363,ES51,1,267,2,2398.03682,1,1,1
2015,ES,364,ES51,1,267,2,2657.55867,1,1,1
2015,ES,365,ES51,1,267,2,2597.46545,1,1,1
2015,ES,366,ES51,1,267,2,1882.10145,1,1,1
2015,ES,367,ES51,1,267,2,2070.37200,1,1,1
2015,ES,368,ES51,1,270,2,2676.97730,1,1,1
2015,ES,369,ES51,1,270,2,2236.95986,1,1,1
2015,ES,370,ES51,1,272,2,1882.10145,1,1,1
2015,ES,371,ES51,1,272,2,1884.85436,1,1,1
2015,ES,372,ES51,1,272,2,2519.00842,1,1,1
2015,ES,373,ES51,1,272,2,4084.72053,1,1,1
2015,ES,374,ES51,1,272,2,4016.07072,1,1,1
2015,ES,375,ES51,1,272,2,1376.16672,1,1,1
2015,ES,376,ES51,1,272,2,2521.95433,1,1,1
2015,ES,378,ES51,1,289,2,1714.60439,1,1,1
2015,ES,379,ES51,1,289,2,883.41900,1,1,1
2015,ES,380,ES51,1,289,2,1882.10145,1,1,1
2015,ES,381,ES51,1,289,2,2161.05565,1,1,1
2015,ES,382,ES51,1,289,2,2367.70385,1,1,1
2015,ES,383,ES51,1,289,2,2398.03682,1,1,1
2015,ES,384,ES51,1,289,2,1823.66638,1,1,1
2015,ES,385,ES51,1,291,2,1882.10145,1,1,1
2015,ES,386,ES51,1,291,2,2597.46545,1,1,1
2015,ES,387,ES51,1,291,2,2420.02738,1,1,1
2015,ES,388,ES51,1,292,2,4255.96549,1,1,1
2015,ES,389,ES51,1,292,2,1601.07740,1,1,1
2015,ES,390,ES51,1,292,2,3417.37256,1,1,1
2015,ES,391,ES51,1,292,2,3400.11061,1,1,1
2015,ES,392,ES51,1,292,2,4591.93937,1,1,1
2015,ES,393,ES51,1,292,2,2405.44082,1,1,1
2015,ES,394,ES51,1,292,2,1823.66638,1,1,1
2015,ES,395,ES51,1,293,2,2398.98185,1,1,1
2015,ES,396,ES51,1,293,2,2236.95986,1,1,1
2015,ES,397,ES51,1,293,2,2985.69131,1,1,1
2015,ES,398,ES51,1,293,2,1343.65696,1,1,1
2015,ES,399,ES51,1,293,2,2466.49820,1,1,1
2015,ES,400,ES51,1,293,2,1178.75108,1,1,1
2015,ES,401,ES51,1,293,2,2696.60308,1,1,1
2015,ES,402,ES51,1,295,2,2405.44082,1,1,1
2015,ES,403,ES51,1,295,2,6435.53087,1,1,1
2015,ES,404,ES51,1,295,2,3725.69430,1,1,1
2015,ES,406,ES51,1,295,2,1498.34378,1,1,1
2015,ES,407,ES51,1,300,2,5151.90323,1,1,1
2015,ES,408,ES51,1,300,2,1653.59678,1,1,1
2015,ES,409,ES51,1,300,2,3347.74340,1,1,1
2015,ES,410,ES51,1,300,2,1804.66528,1,1,1
2015,ES,411,ES51,1,300,2,2737.60644,1,1,1
2015,ES,412,ES51,1,300,2,3249.56800,1,1,1
2015,ES,413,ES51,1,300,2,2696.60308,1,1,1
2015,ES,414,ES51,1,301,2,2295.79040,1,1,1
2015,ES,416,ES51,1,301,2,3529.74707,1,1,1
2015,ES,417,ES51,1,301,2,2169.00982,1,1,1
2015,ES,418,ES51,1,301,2,1851.88090,1,1,1
2015,ES,419,ES51,1,301,2,1263.00465,1,1,1
2015,ES,420,ES51,1,301,2,1601.07740,1,1,1
2015,ES,421,ES51,1,309,2,1197.24275,1,2,1
2015,ES,422,ES51,1,309,2,1589.69281,1,3,1
2015,ES,423,ES51,1,309,2,2853.36827,1,3,1
2015,ES,425,ES51,1,311,2,3478.20720,1,3,1
2015,ES,426,ES51,1,311,2,967.77389,1,3,1
2015,ES,427,ES51,1,311,2,2048.53418,1,3,1
2015,ES,428,ES51,1,311,2,1691.60418,1,3,1
2015,ES,430,ES51,1,311,2,2439.82003,1,3,1
2015,ES,431,ES51,1,311,2,2639.37795,1,3,1
2015,ES,432,ES51,1,311,2,3336.82016,1,1,1
2015,ES,434,ES51,1,316,2,5087.16295,1,1,1
2015,ES,436,ES51,1,316,2,4745.66204,1,1,1
2015,ES,437,ES51,1,316,2,2534.95978,1,1,1
2015,ES,438,ES51,1,316,2,2964.06801,1,1,1
2015,ES,439,ES51,1,327,2,1848.24479,1,1,1
2015,ES,440,ES51,1,327,2,2131.31240,1,1,1
2015,ES,441,ES51,1,327,2,1432.56610,1,1,1
2015,ES,443,ES51,1,327,2,1393.04348,1,1,1
2015,ES,444,ES51,1,327,2,1685.21292,1,1,1
2015,ES,445,ES51,1,327,2,1881.42584,1,2,1
2015,ES,447,ES51,1,327,2,1851.28853,1,1,1
2015,ES,448,ES51,1,332,2,1856.66257,1,1,1
2015,ES,449,ES51,1,332,2,2610.25750,1,1,1
2015,ES,450,ES51,1,332,2,1198.87298,1,1,1
2015,ES,452,ES51,1,334,2,3373.73999,1,1,1
2015,ES,453,ES51,1,334,2,3101.56439,1,1,1
2015,ES,454,ES51,1,334,2,1849.87956,1,1,1
2015,ES,455,ES51,1,334,2,1679.60734,1,1,1
2015,ES,456,ES51,1,334,2,2656.03717,1,1,1
2015,ES,457,ES51,1,334,2,2325.21689,1,1,1
2015,ES,460,ES70,1,337,2,3475.28412,1,1,1
2015,ES,461,ES70,1,337,2,3680.53605,1,1,1
2015,ES,462,ES51,1,339,2,5147.31313,1,2,1
2015,ES,463,ES51,1,339,2,1784.46348,1,2,1
2015,ES,464,ES51,1,339,2,3516.60978,1,2,1
2015,ES,465,ES51,1,339,2,3173.13470,1,2,1
2015,ES,466,ES51,1,346,2,1210.56842,1,1,1
