RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2011,ES,3903,1061.37342,1,12,1,2007,1,1,1,1,1,4,1,3902,1,3901,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,1022.16236,1,0,0
2011,ES,4001,317.80504,1,8,1,1959,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,4601,983.68234,1,6,1,1932,1,1,1,1,1,3,1, ,-2, ,-2,4602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,4602,983.68234,1,4,1,1934,1,2,1,1,1,3,1, ,-2, ,-2,4601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,5101,718.62016,1,11,1,1956,1,2,1,1,1,1,1, ,-2, ,-2,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,5102,718.62016,1,10,1,1950,1,1,1,2,1,1,1, ,-2, ,-2,5101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,5301,1973.54146,1,12,1,1976,1,2,1,1,1,4,1, ,-2, ,-2,5302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,5302,1973.54146,1,3,1,1980,1,1,1,1,1,1,1, ,-2, ,-2,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,5303,1973.54146,1,7,1,2003,1,2,1,1,1,4,1,5302,1,5301,1, ,-2, ,-2,25,1,0,1,0,1,0,1,10,1,1935.22502,1,0,1
2011,ES,5304,1973.54146,1,11,1,1998,1,1,1,1,1,4,1,5302,1,5301,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,2199.20561,1,0,1
2011,ES,5401,506.92065,1,9,1,1930,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2011,ES,5402,506.92065,1,9,1,1958,1,2,1,1,1,2,1, ,-2,5401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,5901,370.66570,1,8,1,1934,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,6201,923.00746,1,4,1,1925,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,6202,923.00746,1,8,1,1953,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,6401,723.82703,1,4,1,1944,1,1,1,1,1,3,1, ,-2, ,-2,6402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,6402,723.82703,1,9,1,1954,1,2,1,1,1,4,1, ,-2, ,-2,6401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2011,ES,6801,378.81587,1,2,1,1944,1,2,1,1,1,3,1, ,-2, ,-2,6802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,6802,378.81587,1,12,1,1948,1,1,1,2,1,3,1, ,-2, ,-2,6801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,6901,2386.35604,1,5,1,1960,1,1,1,1,1,1,1, ,-2, ,-2,6902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,6902,2386.35604,1,11,1,1968,1,2,1,1,1,4,1, ,-2, ,-2,6901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,6903,2386.35604,1,2,1,1985,1,1,1,1,1,2,1,6901,1,6902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,6904,2386.35604,1,12,1,1989,1,2,1,1,1,2,1,6901,1,6902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,7201,834.19836,1,7,1,1953,1,1,1,1,1,3,1, ,-2,7203,1,7202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,7202,834.19836,1,12,1,1955,1,2,1,1,1,4,1, ,-2, ,-2,7201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,7203,834.19836,1,10,1,1925,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,7204,834.19836,1,11,1,1979,1,1,1,1,1,1,1,7201,1,7202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,7205,834.19836,1,4,1,1985,1,1,1,1,1,2,1,7201,1,7202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,7501,1148.54076,1,6,1,1974,1,2,1,1,1,1,1, ,-2, ,-2,7502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,7502,1148.54076,1,6,1,1976,1,1,1,1,1,2,1, ,-2, ,-2,7501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,7503,1148.54076,1,12,1,2007,1,1,1,1,1,4,1,7502,1,7501,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,1106.10941,1,0,0
2011,ES,7504,1148.54076,1,10,1,2010,1,1,1,1,1,4,1,7502,1,7501,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,1398.67677,1,0,0
2011,ES,8001,2621.52469,1,7,1,1940,1,1,1,2,1,3,1, ,-2, ,-2,8002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,8002,2621.52469,1,4,1,1937,1,2,1,1,1,3,1, ,-2, ,-2,8001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,8701,3447.57506,1,6,1,1975,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,9401,866.18908,1,6,1,1933,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,9601,351.08999,1,2,1,1963,1,1,1,1,1,1,1, ,-2, ,-2,9602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,9602,351.08999,1,3,1,1963,1,2,1,1,1,1,1, ,-2, ,-2,9601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,9603,351.08999,1,10,1,1994,1,2,1,1,1,4,1,9601,1,9602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,9604,351.08999,1,11,1,1996,1,2,1,1,1,4,1,9601,1,9602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,9605,351.08999,1,7,1,2002,1,1,1,1,1,4,1,9601,1,9602,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,337.62861,1,0,0
2011,ES,10201,2348.61070,1,8,1,1935,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,11101,1130.14824,1,3,1,1957,1,1,1,1,1,2,1, ,-2, ,-2,11102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,11102,1130.14824,1,7,1,1960,1,2,1,1,1,4,1, ,-2, ,-2,11101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,11103,1130.14824,1,5,1,1984,1,1,1,1,1,2,1,11101,1,11102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,11104,1130.14824,1,11,1,1986,1,2,1,1,1,2,1,11101,1,11102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,11301,1177.72387,1,2,1,1948,1,1,1,1,1,1,1, ,-2, ,-2,11302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,11302,1177.72387,1,7,1,1948,1,2,1,1,1,3,1, ,-2, ,-2,11301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,11401,1108.93991,1,11,1,1940,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,11402,1108.93991,1,9,1,1977,1,1,1,1,1,1,1,11401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,11701,715.05435,1,9,1,1969,1,1,1,1,1,1,1, ,-2,11703,1,11702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,11702,715.05435,1,7,1,1970,1,2,1,1,1,1,1, ,-2, ,-2,11701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,11703,715.05435,1,6,1,1941,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,11704,715.05435,1,7,1,1999,1,2,1,1,1,4,1,11701,1,11702,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,713.91848,1,0,0
2011,ES,11705,715.05435,1,12,1,2003,1,1,1,1,1,4,1,11701,1,11702,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,701.17152,1,0,0
2011,ES,12501,4040.57680,1,1,1,1987,1,2,1,1,1,1,1, ,-2, ,-2,12502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,12502,4040.57680,1,3,1,1987,1,1,1,1,1,1,1, ,-2, ,-2,12501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13101,1438.26024,1,9,1,1969,1,2,1,1,1,1,1, ,-2, ,-2,13102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13102,1438.26024,1,6,1,1970,1,1,1,1,1,1,1, ,-2, ,-2,13101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13103,1438.26024,1,3,1,2002,1,1,1,1,1,4,1,13102,1,13101,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,1520.56768,1,0,0
2011,ES,13104,1438.26024,1,3,1,2002,1,1,1,1,1,4,1,13102,1,13101,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,1520.56768,1,0,0
2011,ES,13201,452.44056,1,5,1,1958,1,1,1,1,1,1,1, ,-2,13203,1,13202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13202,452.44056,1,9,1,1958,1,2,1,1,1,1,1, ,-2, ,-2,13201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13203,452.44056,1,3,1,1925,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,13301,1798.30048,1,7,1,1959,1,2,1,1,1,1,1, ,-2, ,-2,13302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13302,1798.30048,1,10,1,1955,1,1,1,1,1,2,1, ,-2, ,-2,13301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13303,1798.30048,1,3,1,1988,1,1,1,1,1,2,1,13302,1,13301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13304,1798.30048,1,8,1,1994,1,1,1,1,1,4,1,13302,1,13301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,13601,828.51618,1,3,1,1966,1,1,1,1,1,1,1, ,-2, ,-2,13602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,13602,828.51618,1,5,1,1974,1,2,1,1,1,4,1, ,-2, ,-2,13601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,13603,828.51618,1,1,1,1994,1,1,1,1,1,4,1,13601,1,13602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,13604,828.51618,1,4,1,1996,1,1,1,1,1,4,1,13601,1,13602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,13605,828.51618,1,4,1,1998,1,1,1,1,1,4,1,13601,1,13602,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1, ,-2,0,1
2011,ES,13606,828.51618,1,1,1,2004,1,2,1,1,1,4,1,13601,1,13602,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,812.43049,1,0,1
2011,ES,13801,848.64030,1,6,1,1940,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2011,ES,14801,4187.29943,1,3,1,1979,1,1,1,1,1,2,1, ,-2, ,-2,14802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2011,ES,14802,4187.29943,1,10,1,1981,1,2,1,1,1,2,1, ,-2, ,-2,14801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2011,ES,14803,4187.29943,1,3,1,2001,1,1,1,1,1,4,1,14801,1,14802,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,4344.91973,1,1,1
2011,ES,14804,4187.29943,1,4,1,2007,1,2,1,1,1,4,1,14801,1,14802,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,4260.73374,1,1,1
2011,ES,15001,377.78332,1,12,1,1937,1,1,1,1,1,3,1, ,-2, ,-2,15002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,15002,377.78332,1,7,1,1948,1,2,1,1,1,4,1, ,-2, ,-2,15001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,15201,963.28696,1,5,1,1943,1,1,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,15501,818.81347,1,3,1,1948,1,2,1,1,1,3,1, ,-2, ,-2,15502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,15502,818.81347,1,5,1,1948,1,1,1,1,1,3,1, ,-2, ,-2,15501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,15601,560.05302,1,1,1,1977,1,2,1,1,1,1,1, ,-2, ,-2,15602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,15602,560.05302,1,8,1,1977,1,1,1,1,1,1,1, ,-2, ,-2,15601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,15603,560.05302,1,2,1,2007,1,2,1,1,1,4,1,15602,1,15601,1, ,-2,28,1, ,-2,0,1,0,1,0,1,10,1,569.87489,1,0,0
2011,ES,15604,560.05302,1,2,1,2007,1,1,1,1,1,4,1,15602,1,15601,1, ,-2,28,1, ,-2,0,1,0,1,0,1,10,1,569.87489,1,0,0
2011,ES,16201,834.92871,1,10,1,1930,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,16401,469.05204,1,1,1,1962,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2011,ES,16402,469.05204,1,2,1,1990,1,1,1,1,1,4,1, ,-2,16401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2011,ES,16403,469.05204,1,1,1,1994,1,2,1,1,1,4,1, ,-2,16401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2011,ES,16601,2377.25132,1,10,1,1961,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,16801,210.20956,1,2,1,1936,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2011,ES,16901,1870.28664,1,6,1,1975,1,1,1,1,1,1,1, ,-2, ,-2,16902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,16902,1870.28664,1,1,1,1980,1,2,1,1,1,4,1, ,-2, ,-2,16901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2011,ES,16903,1870.28664,1,10,1,2007,1,2,1,1,1,4,1,16901,1,16902,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,1801.19133,1,0,1
2011,ES,16904,1870.28664,1,1,1,2011,1,1,1,1,1,4,1,16901,1,16902,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,2277.60875,1,0,1
2011,ES,17401,1377.74911,1,9,1,1948,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2011,ES,17501,311.83094,1,3,1,1950,1,2,1,1,1,1,1, ,-2,17502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,17502,311.83094,1,4,1,1925,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,17701,1280.11666,1,4,1,1925,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,17702,1280.11666,1,5,1,1956,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,17703,1280.11666,1,9,1,1981,1,1,1,1,1,1,1, ,-2,17702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,17704,1280.11666,1,3,1,1954,1,1,1,1,1,3,1,17701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,18101,3856.02422,1,7,1,1980,1,2,1,1,1,1,1, ,-2, ,-2,18102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,18102,3856.02422,1,6,1,1978,1,1,1,1,1,1,1, ,-2, ,-2,18101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,18601,567.95264,1,9,1,1938,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,18901,1086.57971,1,11,1,1968,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,18902,1086.57971,1,6,1,1988,1,2,1,1,1,1,1, ,-2,18901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19101,1635.91379,1,7,1,1955,1,1,1,1,1,1,1, ,-2, ,-2,19102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19102,1635.91379,1,4,1,1959,1,2,1,1,1,1,1, ,-2, ,-2,19101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19103,1635.91379,1,3,1,1987,1,1,1,1,1,1,1,19101,1,19102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19104,1635.91379,1,10,1,1985,1,2,1,1,1,1,1,19101,1,19102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19201,3157.35767,1,12,1,1962,1,1,1,1,1,1,1, ,-2, ,-2,19202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19202,3157.35767,1,1,1,1965,1,2,1,1,1,2,1, ,-2, ,-2,19201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19301,1452.20782,1,10,1,1944,1,1,1,1,1,3,1, ,-2, ,-2,19302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,19302,1452.20782,1,12,1,1947,1,2,1,1,1,4,1, ,-2, ,-2,19301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2011,ES,19303,1452.20782,1,10,1,1972,1,1,1,1,1,2,1,19301,1,19302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2011,ES,19401,2891.22915,1,8,1,1978,1,2,1,1,1,4,1, ,-2, ,-2,19402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19402,2891.22915,1,7,1,1968,1,1,1,1,1,1,1, ,-2, ,-2,19401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2011,ES,19501,1531.84538,1,6,1,1956,1,1,1,1,1,1,1, ,-2, ,-2,19502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
