RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2007,ES,802,853.81861,1,10,1,1954,1,2,1,1,1,1,1, ,-2, ,-2,801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,803,853.81861,1,8,1,1976,1,1,1,1,1,1,1,801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,804,853.81861,1,7,1,1989,1,2,1,1,1,4,1,801,1,802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,805,853.81861,1,7,1,1983,1,1,1,1,1,4,1,801,1,802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1001,1330.98158,1,6,1,1963,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1002,1330.98158,1,4,1,1989,1,1,1,1,1,4,1, ,-2,1001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1101,2482.97687,1,12,1,1938,1,2,1,1,1,3,1, ,-2, ,-2,1102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,1102,2482.97687,1,6,1,1937,1,1,1,1,1,3,1, ,-2, ,-2,1101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,1201,2330.09465,1,11,1,1980,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1301,391.93207,1,4,1,1945,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,1302,391.93207,1,4,1,1945,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,1401,2289.11769,1,8,1,1923,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,1402,2289.11769,1,9,1,1921,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,1501,1660.39625,1,2,1,1972,1,2,1,1,1,1,1, ,-2, ,-2,1502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1502,1660.39625,1,10,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,1501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1503,1660.39625,1,4,1,2001,1,2,1,1,1,4,1,1502,1,1501,1, ,-2,35,1, ,-2,1,1,0,1,0,1,0,1,1766.75742,1,0,0
2007,ES,1504,1660.39625,1,10,1,2005,1,2,1,1,1,4,1,1502,1,1501,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,1854.52880,1,0,0
2007,ES,1601,1193.17241,1,1,1,1921,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,1602,1193.17241,1,6,1,1959,1,2,1,1,1,1,1, ,-2,1601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1603,1193.17241,1,12,1,1987,1,1,1,1,1,4,1, ,-2,1602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1701,2006.77158,1,2,1,1959,1,1,1,1,1,1,1, ,-2, ,-2,1702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1702,2006.77158,1,7,1,1959,1,2,1,1,1,1,1, ,-2, ,-2,1701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1703,2006.77158,1,3,1,1982,1,2,1,1,1,1,1,1701,1,1702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1704,2006.77158,1,2,1,1987,1,1,1,1,1,4,1,1701,1,1702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1801,706.14272,1,11,1,1969,1,1,1,1,1,1,1, ,-2, ,-2,1802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1802,706.14272,1,2,1,1973,1,2,1,1,1,4,1, ,-2, ,-2,1801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1803,706.14272,1,4,1,2004,1,1,1,1,1,4,1,1801,1,1802,1, ,-2,0,1, ,-2, ,-2,20,1,0,1,0,1,681.75936,1,0,0
2007,ES,1901,940.90154,1,7,1,1949,1,2,1,1,1,4,1, ,-2, ,-2,1902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,1902,940.90154,1,2,1,1945,1,1,1,1,1,3,1, ,-2, ,-2,1901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,1903,940.90154,1,8,1,1983,1,2,1,1,1,1,1,1902,1,1901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,2001,1518.27326,1,6,1,1964,1,2,1,1,1,1,1, ,-2, ,-2,2002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,2002,1518.27326,1,4,1,1961,1,1,1,1,1,1,1, ,-2, ,-2,2001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,2003,1518.27326,1,7,1,1986,1,1,1,1,1,4,1,2002,1,2001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,2004,1518.27326,1,1,1,1993,1,2,1,1,1,4,1,2002,1,2001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,2201,889.17752,1,2,1,1976,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,2301,1039.55666,1,11,1,1967,1,1,1,1,1,1,1, ,-2, ,-2,2302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,2302,1039.55666,1,5,1,1968,1,2,1,1,1,1,1, ,-2, ,-2,2301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,2303,1039.55666,1,5,1,1994,1,1,1,1,1,4,1,2301,1,2302,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,1120.47166,1,0,0
2007,ES,2304,1039.55666,1,3,1,1999,1,1,1,1,1,4,1,2301,1,2302,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,1107.42746,1,0,0
2007,ES,2401,1153.33947,1,3,1,1966,1,1,1,1,1,3,1, ,-2, ,-2,2402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,2402,1153.33947,1,6,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,2401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,2403,1153.33947,1,8,1,1995,1,1,1,1,1,4,1,2401,1,2402,1, ,-2, ,-2,28,1,0,1,0,1,0,1,0,1,1212.15337,1,0,1
2007,ES,2404,1153.33947,1,2,1,2001,1,1,1,1,1,4,1,2401,1,2402,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,1227.21976,1,0,1
2007,ES,2501,1580.45034,1,1,1,1929,1,1,1,1,1,3,1, ,-2, ,-2,2502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2007,ES,2502,1580.45034,1,12,1,1929,1,2,1,1,1,4,1, ,-2, ,-2,2501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2007,ES,2601,3331.58732,1,8,1,1952,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,2602,3331.58732,1,7,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,2603,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,2603,3331.58732,1,11,1,1979,1,2,1,1,1,4,1, ,-2, ,-2,2602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,2604,3331.58732,1,9,1,2000,1,2,1,1,1,4,1,2602,1,2603,1, ,-2,28,1,0,1,0,1,2,1,0,1,0,1,3235.23822,1,0,1
2007,ES,2605,3331.58732,1,6,1,2004,1,1,1,1,1,4,1,2602,1,2603,1, ,-2,15,1, ,-2,0,1,0,1,0,1,0,1,3216.54639,1,0,1
2007,ES,2701,859.64651,1,2,1,1952,1,2,1,1,1,4,1, ,-2, ,-2,2702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,2702,859.64651,1,2,1,1953,1,1,1,1,1,1,1, ,-2, ,-2,2701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,2901,1742.73627,1,3,1,1935,1,2,1,1,1,4,1, ,-2, ,-2,2902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,2902,1742.73627,1,10,1,1937,1,1,1,1,1,3,1, ,-2, ,-2,2901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,3001,1153.33947,1,1,1,1965,1,1,1,1,1,1,1, ,-2, ,-2,3002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,3002,1153.33947,1,3,1,1968,1,2,1,1,1,2,1, ,-2, ,-2,3001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,3003,1153.33947,1,1,1,1993,1,1,1,1,1,4,1,3001,1,3002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,3004,1153.33947,1,11,1,1996,1,1,1,1,1,4,1,3001,1,3002,1, ,-2, ,-2,28,1,0,1,0,1,0,1,0,1,1069.81865,1,0,0
2007,ES,3101,423.41274,1,6,1,1948,1,2,1,1,1,4,1, ,-2, ,-2,3102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3102,423.41274,1,10,1,1949,1,1,1,1,1,1,1, ,-2, ,-2,3101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3103,423.41274,1,9,1,1981,1,1,1,1,1,1,1,3102,1,3101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3104,423.41274,1,4,1,1987,1,2,1,1,1,4,1,3102,1,3101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3105,423.41274,1,8,1,1989,1,1,1,1,1,4,1,3102,1,3101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3106,423.41274,1,8,1,1989,1,1,1,1,1,4,1,3102,1,3101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3201,902.20863,1,6,1,1969,1,1,1,1,1,1,1, ,-2, ,-2,3202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3202,902.20863,1,11,1,1970,1,2,1,1,1,1,1, ,-2, ,-2,3201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3203,902.20863,1,1,1,1994,1,1,1,1,1,4,1,3201,1,3202,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,972.43300,1,0,1
2007,ES,3204,902.20863,1,8,1,1998,1,1,1,1,1,4,1,3201,1,3202,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,894.76229,1,0,1
2007,ES,3301,1742.73627,1,12,1,1932,1,1,1,1,1,3,1, ,-2, ,-2,3302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2007,ES,3302,1742.73627,1,5,1,1935,1,2,1,1,1,4,1, ,-2, ,-2,3301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2007,ES,3501,918.34689,1,2,1,1965,1,1,1,1,1,1,1, ,-2, ,-2,3502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3502,918.34689,1,5,1,1970,1,2,1,1,1,4,1, ,-2, ,-2,3501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3503,918.34689,1,6,1,1994,1,1,1,1,1,4,1,3501,1,3502,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,989.82740,1,0,1
2007,ES,3504,918.34689,1,5,1,2000,1,2,1,1,1,4,1,3501,1,3502,1, ,-2,30,1,0,1,0,1,0,1,0,1,0,1,891.78841,1,0,1
2007,ES,3701,1093.18631,1,12,1,1941,1,1,1,1,1,3,1, ,-2, ,-2,3702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,3702,1093.18631,1,8,1,1947,1,2,1,1,1,1,1, ,-2, ,-2,3701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,3801,548.32104,1,12,1,1974,1,1,1,1,1,1,1, ,-2, ,-2,3802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,3802,548.32104,1,10,1,1977,1,2,1,1,1,1,1, ,-2, ,-2,3801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,3901,1476.65067,1,6,1,1949,1,1,1,1,1,2,1, ,-2, ,-2,3902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3902,1476.65067,1,10,1,1949,1,2,1,1,1,1,1, ,-2, ,-2,3901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,3903,1476.65067,1,8,1,1979,1,2,1,1,1,2,1,3901,1,3902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2007,ES,4001,2039.69257,1,8,1,1949,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4101,1118.53286,1,12,1,1977,1,2,1,1,1,1,1, ,-2, ,-2,4102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4102,1118.53286,1,4,1,1978,1,1,1,1,1,1,1, ,-2, ,-2,4101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4103,1118.53286,1,4,1,2007,1,1,1,1,1,4,1,4102,1,4101,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1, ,-2,0,0
2007,ES,4201,636.57137,1,4,1,1960,1,1,1,1,1,2,1, ,-2, ,-2,4202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4202,636.57137,1,1,1,1970,1,2,1,1,1,1,1, ,-2, ,-2,4201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4203,636.57137,1,1,1,1990,1,2,1,1,1,1,1,4201,1,4202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4301,1889.93010,1,5,1,1931,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2007,ES,4401,1469.89420,1,9,1,1938,1,1,1,1,1,3,1, ,-2, ,-2,4402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,4402,1469.89420,1,7,1,1943,1,2,1,1,1,3,1, ,-2, ,-2,4401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,4403,1469.89420,1,1,1,1966,1,1,1,1,1,1,1,4401,1,4402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4601,2779.82618,1,3,1,1953,1,1,1,1,1,1,1, ,-2, ,-2,4602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4602,2779.82618,1,5,1,1961,1,2,1,1,1,1,1, ,-2, ,-2,4601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4603,2779.82618,1,7,1,1993,1,1,1,1,1,4,1,4601,1,4602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4701,1381.02408,1,12,1,1948,1,1,1,1,1,2,1, ,-2, ,-2,4702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4702,1381.02408,1,4,1,1951,1,2,1,1,1,1,1, ,-2,4704,1,4701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4703,1381.02408,1,1,1,1984,1,1,1,1,1,4,1,4701,1,4702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4704,1381.02408,1,4,1,1929,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,4801,1375.46218,1,3,1,1939,1,1,1,1,1,3,1, ,-2, ,-2,4802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,4802,1375.46218,1,6,1,1941,1,2,1,1,1,3,1, ,-2, ,-2,4801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,4803,1375.46218,1,3,1,1980,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,4901,1973.04245,1,3,1,1937,1,1,1,1,1,3,1, ,-2, ,-2,4902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,4902,1973.04245,1,9,1,1937,1,2,1,1,1,4,1, ,-2, ,-2,4901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,5001,1118.27845,1,10,1,1962,1,1,1,1,1,1,1, ,-2, ,-2,5002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5002,1118.27845,1,9,1,1964,1,2,1,1,1,1,1, ,-2, ,-2,5001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5003,1118.27845,1,9,1,1990,1,1,1,1,1,4,1,5001,1,5002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5004,1118.27845,1,4,1,1998,1,1,1,1,1,4,1,5001,1,5002,1, ,-2, ,-2,25,1,0,1,0,1,0,1,10,1,1109.04878,1,0,0
2007,ES,5101,2086.35098,1,7,1,1971,1,2,1,1,1,1,1, ,-2, ,-2,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5102,2086.35098,1,6,1,1978,1,1,1,1,1,2,1, ,-2, ,-2,5101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5201,3080.79550,1,8,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,5202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5202,3080.79550,1,4,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,5201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5301,1821.15652,1,2,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,5302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5302,1821.15652,1,10,1,1971,1,2,1,1,1,1,1, ,-2, ,-2,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5303,1821.15652,1,11,1,1998,1,1,1,1,1,4,1,5301,1,5302,1, ,-2, ,-2,30,1,0,1,0,1,0,1,0,1,1806.12566,1,0,0
2007,ES,5401,1377.07247,1,3,1,1959,1,2,1,1,1,1,1, ,-2,5402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5402,1377.07247,1,11,1,1927,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,5403,1377.07247,1,11,1,1988,1,1,1,1,1,1,1, ,-2,5401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5501,837.60923,1,11,1,1961,1,1,1,1,1,1,1, ,-2, ,-2,5502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5502,837.60923,1,6,1,1964,1,2,1,1,1,1,1, ,-2, ,-2,5501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5503,837.60923,1,12,1,1988,1,1,1,1,1,4,1,5501,1,5502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5504,837.60923,1,4,1,1991,1,2,1,1,1,4,1,5501,1,5502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5601,947.96149,1,2,1,1972,1,2,1,1,1,1,1, ,-2, ,-2,5602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5602,947.96149,1,8,1,1972,1,1,1,1,1,1,1, ,-2, ,-2,5601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5603,947.96149,1,3,1,1998,1,1,1,1,1,4,1,5602,1,5601,1, ,-2, ,-2,40,1,0,1,0,1,0,1,0,1,940.13753,1,0,0
2007,ES,5604,947.96149,1,9,1,2002,1,2,1,1,1,4,1,5602,1,5601,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,925.51462,1,0,0
2007,ES,5801,770.63854,1,4,1,1963,1,1,1,1,1,1,1, ,-2, ,-2,5802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5802,770.63854,1,2,1,1967,1,2,1,1,1,4,1, ,-2, ,-2,5801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,5803,770.63854,1,1,1,1999,1,2,1,1,1,4,1,5801,1,5802,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,820.95215,1,0,0
2007,ES,5804,770.63854,1,10,1,2003,1,2,1,1,1,4,1,5801,1,5802,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,0,1,761.13620,1,0,0
2007,ES,5901,1973.04245,1,12,1,1933,1,1,1,1,1,3,1, ,-2, ,-2,5902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,5902,1973.04245,1,11,1,1937,1,2,1,1,1,3,1, ,-2, ,-2,5901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,6001,3561.32176,1,3,1,1965,1,1,1,1,1,1,1, ,-2, ,-2,6002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,6002,3561.32176,1,3,1,1966,1,2,1,1,1,1,1, ,-2, ,-2,6001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,6101,3174.02102,1,9,1,1922,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2007,ES,6201,4487.95706,1,6,1,1950,1,1,1,1,1,1,1, ,-2, ,-2,6202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2007,ES,6202,4487.95706,1,8,1,1954,1,2,1,1,1,4,1, ,-2, ,-2,6201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
