RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2010,ES,5301,1924.26648,1,11,1,1980,1,1,1,1,1,1,1, ,-2, ,-2,5302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,5302,1924.26648,1,5,1,1980,1,2,1,1,1,1,1, ,-2, ,-2,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,5901,580.63466,1,2,1,1924,1,1,1,1,1,3,1, ,-2, ,-2,5902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,5902,580.63466,1,4,1,1928,1,2,1,1,1,4,1, ,-2, ,-2,5901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,6201,1382.76470,1,4,1,1941,1,1,1,1,1,3,1, ,-2, ,-2,6202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,6202,1382.76470,1,5,1,1944,1,2,1,1,1,3,1, ,-2, ,-2,6201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,6203,1382.76470,1,10,1,1980,1,1,1,1,1,2,1,6201,1,6202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,6801,104.73716,1,7,1,1959,1,2,1,1,1,1,1, ,-2,6802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,6802,104.73716,1,12,1,1924,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,6901,1462.21002,1,1,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,6902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,6902,1462.21002,1,11,1,1972,1,2,1,1,1,1,1, ,-2, ,-2,6901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,6903,1462.21002,1,1,1,1990,1,2,1,2,1,4,1,6901,1,6902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,6904,1462.21002,1,4,1,2005,1,1,1,2,1,4,1,6901,1,6902,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,1658.37873,1,0,0
2010,ES,6905,1462.21002,1,4,1,1996,1,1,1,2,1,4,1,6901,1,6902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,7201,428.79097,1,2,1,1933,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2010,ES,7501,1079.74357,1,4,1,1955,1,2,1,1,1,1,1, ,-2, ,-2,7502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,7502,1079.74357,1,9,1,1956,1,1,1,1,1,1,1, ,-2, ,-2,7501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,7503,1079.74357,1,3,1,1988,1,1,1,1,1,4,1,7502,1,7501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,7504,1079.74357,1,7,1,1989,1,1,1,1,1,4,1,7502,1,7501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,7505,1079.74357,1,9,1,1995,1,2,1,1,1,4,1,7502,1,7501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,8001,918.78507,1,11,1,1987,1,2,1,1,1,4,1,8002,1,8003,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,8002,918.78507,1,6,1,1954,1,1,1,1,1,1,1, ,-2, ,-2,8003,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,8003,918.78507,1,6,1,1960,1,2,1,1,1,1,1, ,-2, ,-2,8002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,8004,918.78507,1,4,1,1989,1,2,1,1,1,4,1,8002,1,8003,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2010,ES,8005,918.78507,1,12,1,1997,1,2,1,1,1,4,1,8002,1,8003,1, ,-2, ,-2,40,1,0,1,0,1,0,1,0,1,881.97678,1,0,0
2010,ES,8701,584.73815,1,9,1,1978,1,1,1,1,1,1,1, ,-2, ,-2,8702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
