DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2008,ES,1,ES21,1,2,1,993.39086,1,3,1
2008,ES,2,ES21,1,2,1,1589.23227,1,3,1
2008,ES,3,ES21,1,2,1,3084.66251,1,3,1
2008,ES,4,ES21,1,2,1,624.78339,1,3,1
2008,ES,6,ES21,1,3,1,2677.57129,1,3,1
2008,ES,7,ES21,1,3,1,933.42410,1,3,1
2008,ES,8,ES21,1,3,1,1744.93662,1,3,1
2008,ES,9,ES21,1,3,1,1622.13470,1,3,1
2008,ES,10,ES21,1,3,1,845.71307,1,3,1
2008,ES,11,ES21,1,3,1,1622.13470,1,3,1
2008,ES,12,ES21,1,10,1,746.08480,1,1,1
2008,ES,13,ES21,1,10,1,1177.06980,1,1,1
2008,ES,15,ES43,1,10,1,746.08480,1,3,1
2008,ES,16,ES21,1,10,1,718.42861,1,1,1
2008,ES,18,ES21,1,11,1,741.31492,1,1,1
2008,ES,20,ES21,1,11,1,1035.55286,1,1,1
2008,ES,21,ES21,1,11,1,953.90506,1,1,1
2008,ES,22,ES21,1,11,1,1235.47397,1,1,1
2008,ES,23,ES21,1,11,1,840.97915,1,1,1
2008,ES,24,ES21,1,12,1,779.84137,1,1,1
2008,ES,25,ES21,1,12,1,1463.69019,1,1,1
2008,ES,27,ES21,1,12,1,1526.78577,1,1,1
2008,ES,28,ES21,1,12,1,1125.36557,1,1,1
2008,ES,29,ES21,1,12,1,2130.78179,1,1,1
2008,ES,30,ES21,1,12,1,1252.84885,1,1,1
2008,ES,31,ES21,1,16,1,812.95660,1,1,1
2008,ES,32,ES21,1,16,1,1427.85431,1,1,1
2008,ES,33,ES21,1,16,1,3306.58646,1,1,1
2008,ES,34,ES21,1,16,1,1170.10634,1,1,1
2008,ES,35,ES21,1,16,1,3918.06110,1,1,1
2008,ES,36,ES21,1,16,1,1492.28926,1,1,1
2008,ES,37,ES42,1,17,1,566.40264,1,2,1
2008,ES,38,ES42,1,17,1,302.73082,1,2,1
2008,ES,39,ES42,1,17,1,987.21924,1,2,1
2008,ES,40,ES30,1,17,1,823.17033,1,2,1
2008,ES,41,ES42,1,17,1,432.42459,1,2,1
2008,ES,42,ES42,1,17,1,2831.54066,1,2,1
2008,ES,43,ES42,1,19,1,568.27181,1,2,1
2008,ES,44,ES42,1,19,1,986.37519,1,2,1
2008,ES,45,ES42,1,19,1,1561.48719,1,2,1
2008,ES,46,ES42,1,19,1,371.20819,1,2,1
2008,ES,47,ES42,1,19,1,1321.20936,1,3,1
2008,ES,48,ES42,1,19,1,714.33411,1,2,1
2008,ES,49,ES42,1,22,1,584.63584,1,2,1
2008,ES,50,ES42,1,22,1,772.40107,1,2,1
2008,ES,51,ES42,1,22,1,468.53325,1,2,1
2008,ES,52,ES42,1,22,1,579.61284,1,2,1
2008,ES,54,ES42,1,22,1,1780.58229,1,2,1
2008,ES,55,ES42,1,24,1,567.76705,1,2,1
2008,ES,56,ES42,1,24,1,770.68967,1,2,1
2008,ES,57,ES42,1,24,1,1365.56110,1,2,1
2008,ES,58,ES42,1,24,1,759.26002,1,2,1
2008,ES,59,ES42,1,24,1,1844.42197,1,2,1
2008,ES,60,ES42,1,24,1,1671.80460,1,2,1
2008,ES,62,ES42,1,28,1,757.29348,1,3,1
2008,ES,63,ES42,1,28,1,1015.48790,1,3,1
2008,ES,64,ES42,1,28,1,928.52985,1,3,1
2008,ES,65,ES42,1,28,1,729.68016,1,3,1
2008,ES,66,ES42,1,28,1,567.72446,1,3,1
2008,ES,67,ES42,1,28,1,1171.32553,1,3,1
2008,ES,68,ES42,1,28,1,924.85254,1,2,1
2008,ES,69,ES42,1,28,1,1017.95522,1,3,1
2008,ES,70,ES42,1,28,1,1222.83378,1,3,1
2008,ES,71,ES42,1,32,1,1778.58628,1,3,1
2008,ES,72,ES42,1,32,1,890.33605,1,3,1
2008,ES,73,ES42,1,32,1,364.35401,1,3,1
2008,ES,74,ES42,1,32,1,1059.05449,1,3,1
2008,ES,75,ES42,1,32,1,441.61505,1,3,1
2008,ES,76,ES42,1,32,1,1779.57543,1,3,1
2008,ES,77,ES52,1,38,1,1725.09293,1,3,1
2008,ES,78,ES52,1,38,1,1426.28990,1,3,1
2008,ES,79,ES52,1,38,1,1369.16793,1,3,1
2008,ES,80,ES52,1,38,1,4427.75694,1,1,1
2008,ES,81,ES52,1,38,1,3357.73604,1,3,1
2008,ES,82,ES52,1,38,1,1444.29260,1,3,1
2008,ES,83,ES52,1,38,1,3274.16470,1,3,1
2008,ES,84,ES52,1,42,1,2332.33818,1,1,1
2008,ES,85,ES52,1,42,1,1876.51685,1,1,1
2008,ES,86,ES52,1,42,1,2165.79892,1,1,1
2008,ES,87,ES52,1,42,1,2167.17773,1,1,1
2008,ES,88,ES52,1,42,1,1978.74106,1,1,1
2008,ES,89,ES52,1,43,1,3780.61874,1,1,1
2008,ES,90,ES52,1,43,1,1002.32012,1,1,1
