RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2018,ES,1901,174.97391,1,7,1,1978,1,2,1,1,1,1,1, ,-2, ,-2,1902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,1902,174.97391,1,10,1,1977,1,1,1,1,1,1,1, ,-2, ,-2,1901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,1903,174.97391,1,3,1,2011,1,1,1,2,1,4,1,1902,1,1901,1, ,-2, ,-2,42,1,0,1,0,1,0,1,0,1,168.38557,1,0,0
2018,ES,1904,174.97391,1,2,1,2015,1,1,1,2,1,4,1,1902,1,1901,1, ,-2,5,1, ,-2,0,1,0,1,0,1,0,1,178.09588,1,0,0
2018,ES,2001,555.29276,1,10,1,1984,1,1,1,1,1,1,1, ,-2, ,-2,2002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2002,555.29276,1,7,1,1986,1,2,1,1,1,2,1, ,-2, ,-2,2001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2003,555.29276,1,4,1,2013,1,1,1,2,1,4,1,2001,1,2002,1, ,-2,30,1, ,-2,0,1,0,1,0,1,0,1,586.28365,1,0,0
2018,ES,2004,555.29276,1,9,1,2015,1,2,1,2,1,4,1,2001,1,2002,1, ,-2,30,1, ,-2,0,1,0,1,0,1,0,1,570.53483,1,0,0
2018,ES,2005,555.29276,1,9,1,2015,1,2,1,2,1,4,1,2001,1,2002,1, ,-2,30,1, ,-2,0,1,0,1,0,1,0,1,570.53483,1,0,0
2018,ES,2101,2418.32005,1,5,1,1978,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2201,338.10776,1,7,1,1953,1,2,1,1,1,4,1, ,-2, ,-2,2202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,2202,338.10776,1,7,1,1948,1,1,1,2,1,3,1, ,-2, ,-2,2201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,2301,643.16970,1,7,1,1962,1,1,1,2,1,1,1, ,-2, ,-2,2302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2302,643.16970,1,7,1,1959,1,2,1,1,1,2,1, ,-2, ,-2,2301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2303,643.16970,1,9,1,1993,1,2,1,2,1,1,1,2301,1,2302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2401,362.51493,1,10,1,1948,1,1,1,1,1,3,1, ,-2, ,-2,2402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,2402,362.51493,1,6,1,1947,1,2,1,1,1,4,1, ,-2, ,-2,2401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,2501,160.65221,1,12,1,1966,1,1,1,1,1,1,1, ,-2, ,-2,2503,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2502,160.65221,1,1,1,2001,1,1,1,1,1,4,1,2501,1,2503,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2503,160.65221,1,5,1,1971,1,2,1,1,1,1,1, ,-2, ,-2,2501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2504,160.65221,1,4,1,2004,1,1,1,1,1,4,1,2501,1,2503,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2601,556.40179,1,11,1,1949,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,2701,325.14490,1,7,1,1953,1,2,1,1,1,3,1, ,-2,2704,1,2702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,2702,325.14490,1,10,1,1951,1,1,1,1,1,3,1, ,-2, ,-2,2701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,2703,325.14490,1,10,1,1989,1,2,1,2,1,1,1,2702,1,2701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,2704,325.14490,1,3,1,1932,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,2801,235.08699,1,4,1,1952,1,2,1,1,1,3,1, ,-2,2802,1,2803,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2018,ES,2802,235.08699,1,11,1,1932,1,2,1,2,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2018,ES,2803,235.08699,1,4,1,1966,1,1,1,2,1,1,1, ,-2, ,-2,2801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,2901,556.40179,1,11,1,1946,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,3001,760.50348,1,4,1,1949,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,3002,760.50348,1,2,1,1984,1,1,1,1,1,1,1, ,-2,3001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3101,276.82572,1,2,1,1954,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,3201,174.97391,1,1,1,1973,1,1,1,1,1,1,1, ,-2, ,-2,3202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3202,174.97391,1,3,1,1973,1,2,1,2,1,1,1, ,-2, ,-2,3201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3203,174.97391,1,2,1,2009,1,1,1,2,1,4,1,3201,1,3202,1, ,-2, ,-2,42,1,0,1,0,1,0,1,0,1,218.69617,1,0,0
2018,ES,3204,174.97391,1,7,1,2011,1,1,1,2,1,4,1,3201,1,3202,1, ,-2, ,-2,42,1,0,1,0,1,0,1,0,1,168.38557,1,0,0
2018,ES,3301,704.90242,1,7,1,1976,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3302,704.90242,1,4,1,2008,1,2,1,1,1,4,1, ,-2,3301,1, ,-2, ,-2,35,1,0,1,0,1,0,1,0,1,649.80149,1,0,0
2018,ES,3401,536.27777,1,12,1,1963,1,1,1,2,1,1,1, ,-2, ,-2,3402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3402,536.27777,1,5,1,1968,1,2,1,1,1,4,1, ,-2, ,-2,3401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3403,536.27777,1,7,1,1989,1,1,1,1,1,1,1,3401,1,3402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3601,312.58527,1,6,1,1982,1,2,1,1,1,4,1, ,-2, ,-2,3602,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3602,312.58527,1,8,1,1982,1,1,1,2,1,1,1, ,-2, ,-2,3601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3603,312.58527,1,9,1,2015,1,1,1,1,1,4,1,3602,1,3601,1, ,-2,27,1, ,-2,0,1,0,1,0,1,0,1,321.16533,1,0,0
2018,ES,3701,355.19147,1,2,1,1978,1,1,1,2,1,1,1, ,-2, ,-2,3702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3702,355.19147,1,7,1,1980,1,2,1,1,1,1,1, ,-2, ,-2,3701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3703,355.19147,1,8,1,2011,1,2,1,2,1,4,1,3701,1,3702,1, ,-2, ,-2,37,1,0,1,0,1,0,1,0,1,341.81735,1,0,0
2018,ES,3704,355.19147,1,10,1,2014,1,2,1,2,1,4,1,3701,1,3702,1, ,-2,37,1, ,-2,0,1,0,1,0,1,0,1,361.52897,1,0,0
2018,ES,3801,713.48875,1,7,1,1978,1,1,1,1,1,1,1, ,-2, ,-2,3802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3802,713.48875,1,4,1,1978,1,2,1,2,1,1,1, ,-2, ,-2,3801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,3803,713.48875,1,3,1,2016,1,2,1,2,1,4,1,3801,1,3802,1, ,-2,0,1, ,-2, ,-2,0,1,0,1,40,1,733.07309,1,0,0
2018,ES,4001,987.40962,1,12,1,1957,1,1,1,2,1,1,1, ,-2, ,-2,4002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,4002,987.40962,1,2,1,1983,1,2,1,1,1,4,1, ,-2, ,-2,4001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2018,ES,4003,987.40962,1,7,1,2006,1,1,1,2,1,4,1,4001,1,4002,1, ,-2, ,-2,35,1,0,1,0,1,0,1,0,1,1059.31759,1,1,1
2018,ES,4004,987.40962,1,10,1,2008,1,2,1,2,1,4,1,4001,1,4002,1, ,-2, ,-2,35,1,0,1,0,1,0,1,0,1,1234.14231,1,1,1
2018,ES,4005,987.40962,1,11,1,2014,1,2,1,2,1,4,1,4001,1,4002,1, ,-2,35,1, ,-2,0,1,0,1,0,1,0,1,1005.02747,1,1,1
2018,ES,4006,987.40962,1,11,1,2016,1,1,1,2,1,4,1,4001,1,4002,1, ,-2,35,1, ,-2,0,1,0,1,0,1,0,1,1119.36537,1,1,1
2018,ES,4101,376.00815,1,7,1,1953,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,4201,305.79933,1,2,1,1985,1,1,1,1,1,1,1, ,-2, ,-2,4203,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,4202,305.79933,1,8,1,2016,1,2,1,1,1,4,1,4201,1,4203,1, ,-2,15,1, ,-2,0,1,0,1,0,1,0,1,314.19313,1,0,0
2018,ES,4203,305.79933,1,8,1,1982,1,2,1,1,1,1,1, ,-2, ,-2,4201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,4301,711.77865,1,7,1,1981,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,4601,236.51258,1,8,1,1945,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,4701,334.27040,1,7,1,1954,1,2,1,1,1,4,1, ,-2, ,-2,4702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,4702,334.27040,1,1,1,1955,1,1,1,1,1,1,1, ,-2, ,-2,4701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,4801,232.44204,1,2,1,1953,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2018,ES,4901,652.84994,1,11,1,1935,1,1,1,1,1,3,1, ,-2, ,-2,4902,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,4902,652.84994,1,1,1,1938,1,2,1,1,1,4,1, ,-2, ,-2,4901,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,5001,498.98449,1,10,1,1957,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,5101,628.16066,1,11,1,1961,1,1,1,1,1,1,1, ,-2, ,-2,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5102,628.16066,1,10,1,1968,1,2,1,1,1,1,1, ,-2, ,-2,5101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5103,628.16066,1,7,1,1994,1,2,1,1,1,4,1,5101,1,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5104,628.16066,1,4,1,1998,1,2,1,1,1,4,1,5101,1,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5105,628.16066,1,2,1,2002,1,2,1,1,1,4,1,5101,1,5102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5201,330.84969,1,6,1,1937,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,5301,869.02993,1,4,1,1969,1,2,1,1,1,1,1, ,-2, ,-2,5302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5302,869.02993,1,5,1,1966,1,1,1,2,1,1,1, ,-2, ,-2,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5303,869.02993,1,12,1,1996,1,1,1,2,1,4,1,5302,1,5301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5304,869.02993,1,9,1,1998,1,1,1,2,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5401,789.90221,1,1,1,1962,1,2,1,1,1,1,1, ,-2, ,-2,5402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2018,ES,5402,789.90221,1,4,1,1954,1,1,1,2,1,1,1, ,-2, ,-2,5401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,5403,789.90221,1,9,1,1983,1,1,1,2,1,1,1,5402,1,5401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2018,ES,5501,383.61907,1,1,1,1945,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,5601,1377.56007,1,5,1,1973,1,1,1,1,1,2,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2018,ES,5801,713.39209,1,12,1,1970,1,1,1,1,1,1,1, ,-2, ,-2,5802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5802,713.39209,1,6,1,1969,1,2,1,1,1,1,1, ,-2, ,-2,5801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,5803,713.39209,1,6,1,2001,1,2,1,1,1,4,1,5801,1,5802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,6001,1937.83651,1,10,1,1974,1,1,1,1,1,1,1, ,-2, ,-2,6002,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,6002,1937.83651,1,7,1,1978,1,2,1,1,1,1,1, ,-2, ,-2,6001,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,6301,419.59352,1,9,1,1939,1,1,1,1,1,3,1, ,-2, ,-2,6302,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,6302,419.59352,1,4,1,1944,1,2,1,1,1,3,1, ,-2, ,-2,6301,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,6401,835.35271,1,10,1,1989,1,1,1,2,1,1,1,6402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,6402,835.35271,1,11,1,1946,1,1,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2018,ES,6601,1151.25353,1,3,1,1959,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,6602,1151.25353,1,5,1,1992,1,1,1,1,1,1,1, ,-2,6601,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,6701,859.29285,1,5,1,1971,1,2,1,1,1,1,1, ,-2, ,-2,6702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,6702,859.29285,1,11,1,1971,1,1,1,1,1,1,1, ,-2, ,-2,6701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,6703,859.29285,1,8,1,1999,1,1,1,1,1,4,1,6702,1,6701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,6704,859.29285,1,2,1,2003,1,1,1,1,1,4,1,6702,1,6701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,6705,859.29285,1,11,1,2009,1,2,1,1,1,4,1,6702,1,6701,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,941.93044,1,0,0
2018,ES,6801,1540.06115,1,8,1,1969,1,1,1,1,1,1,1, ,-2, ,-2,6802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,6802,1540.06115,1,5,1,1975,1,2,1,1,1,1,1, ,-2, ,-2,6801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,6901,209.89636,1,8,1,1994,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,7001,236.51258,1,2,1,1951,1,2,1,1,1,3,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2018,ES,7101,372.74764,1,3,1,1964,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,1,1
2018,ES,7201,869.31843,1,2,1,1959,1,1,1,1,1,1,1, ,-2, ,-2,7202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,7202,869.31843,1,10,1,1960,1,2,1,1,1,4,1, ,-2, ,-2,7201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,7203,869.31843,1,11,1,1997,1,1,1,2,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,7401,569.37468,1,11,1,1944,1,2,1,1,1,3,1, ,-2, ,-2,7402,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2018,ES,7402,569.37468,1,8,1,1940,1,1,1,1,1,4,1, ,-2, ,-2,7401,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2018,ES,7501,705.19813,1,7,1,1962,1,1,1,1,1,3,1, ,-2, ,-2,7502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,7502,705.19813,1,11,1,1964,1,2,1,1,1,1,1, ,-2, ,-2,7501,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,7503,705.19813,1,12,1,1992,1,2,1,1,1,1,1,7501,1,7502,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,7901,284.02478,1,5,1,1966,1,1,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,8001,494.04650,1,8,1,1971,1,2,1,1,1,1,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2018,ES,8101,885.89602,1,3,1,1939,1,1,1,1,1,3,1, ,-2, ,-2,8102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2018,ES,8102,885.89602,1,8,1,1937,1,2,1,1,1,4,1, ,-2, ,-2,8101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,1
2018,ES,8201,640.20637,1,8,1,1980,1,1,1,1,1,1,1, ,-2, ,-2,8202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,8202,640.20637,1,8,1,1980,1,2,1,1,1,1,1, ,-2, ,-2,8201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2018,ES,8203,640.20637,1,6,1,2012,1,2,1,1,1,4,1,8201,1,8202,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,595.38446,1,0,0
