DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2004,ES,1,ES21,1,1,1,997.96215,1,3,1
2004,ES,2,ES21,1,1,1,1001.89779,1,3,1
2004,ES,3,ES21,1,1,1,1105.30224,1,3,1
2004,ES,4,ES21,1,1,1,319.55250,1,3,1
2004,ES,5,ES21,1,1,1,2817.80555,1,3,1
2004,ES,6,ES21,1,2,1,414.35689,1,3,1
2004,ES,7,ES21,1,2,1,1056.71861,1,3,1
2004,ES,8,ES21,1,2,1,563.63759,1,3,1
2004,ES,9,ES21,1,2,1,423.46603,1,3,1
2004,ES,10,ES21,1,2,1,747.81425,1,3,1
2004,ES,11,ES21,1,2,1,950.50726,1,3,1
2004,ES,12,ES21,1,2,1,1056.71861,1,3,1
2004,ES,13,ES21,1,2,1,747.81425,1,3,1
2004,ES,14,ES21,1,3,1,782.39748,1,3,1
2004,ES,15,ES21,1,3,1,1456.84981,1,3,1
2004,ES,16,ES21,1,3,1,1019.57053,1,3,1
2004,ES,17,ES21,1,3,1,1214.66446,1,3,1
2004,ES,18,ES21,1,3,1,906.19623,1,3,1
2004,ES,19,ES21,1,3,1,477.57145,1,3,1
2004,ES,20,ES21,1,3,1,472.92031,1,3,1
2004,ES,21,ES21,1,4,1,590.06105,1,3,1
2004,ES,22,ES21,1,4,1,587.28273,1,3,1
2004,ES,23,ES21,1,4,1,472.48652,1,3,1
2004,ES,24,ES21,1,4,1,1336.60625,1,3,1
2004,ES,25,ES21,1,4,1,594.21488,1,3,1
2004,ES,26,ES21,1,4,1,777.90608,1,3,1
2004,ES,27,ES21,1,4,1,730.24157,1,3,1
2004,ES,28,ES21,1,5,1,1482.97100,1,1,1
2004,ES,29,ES21,1,5,1,743.53946,1,1,1
2004,ES,30,ES21,1,5,1,721.13894,1,1,1
2004,ES,31,ES21,1,5,1,679.52465,1,1,1
2004,ES,32,ES21,1,5,1,465.58332,1,1,1
2004,ES,33,ES21,1,5,1,831.59067,1,1,1
2004,ES,34,ES21,1,6,1,524.55965,1,1,1
2004,ES,35,ES21,1,6,1,1063.23023,1,1,1
2004,ES,36,ES21,1,6,1,852.99649,1,1,1
2004,ES,37,ES21,1,6,1,1063.23023,1,1,1
2004,ES,38,ES21,1,6,1,741.48162,1,1,1
2004,ES,39,ES21,1,6,1,1730.10874,1,1,1
2004,ES,40,ES21,1,6,1,371.24191,1,1,1
2004,ES,41,ES21,1,6,1,764.75845,1,1,1
2004,ES,42,ES21,1,7,1,347.79049,1,1,1
2004,ES,43,ES21,1,7,1,342.19414,1,1,1
2004,ES,44,ES21,1,7,1,2794.50058,1,1,1
2004,ES,45,ES21,1,7,1,1281.98383,1,1,1
2004,ES,46,ES21,1,8,1,308.99620,1,1,1
2004,ES,47,ES21,1,8,1,964.99483,1,1,1
2004,ES,48,ES21,1,8,1,853.44735,1,1,1
2004,ES,49,ES21,1,8,1,1068.78898,1,1,1
2004,ES,50,ES21,1,9,1,1239.28011,1,1,1
2004,ES,51,ES21,1,9,1,741.48162,1,1,1
2004,ES,52,ES21,1,9,1,1225.40716,1,1,1
2004,ES,53,ES21,1,9,1,1786.76908,1,1,1
2004,ES,54,ES21,1,9,1,555.74747,1,1,1
2004,ES,55,ES21,1,9,1,1692.06366,1,1,1
2004,ES,56,ES21,1,10,1,1087.89432,1,1,1
2004,ES,57,ES21,1,10,1,493.29014,1,1,1
2004,ES,58,ES21,1,10,1,1247.99122,1,1,1
2004,ES,59,ES21,1,10,1,567.27215,1,1,1
2004,ES,60,ES21,1,10,1,656.43271,1,1,1
2004,ES,61,ES21,1,10,1,493.29014,1,1,1
2004,ES,62,ES21,1,10,1,1568.84138,1,1,1
2004,ES,63,ES21,1,10,1,737.83891,1,1,1
