DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2013,ES,1,ES21,1,4,1,1525.77214,1,3,1
2013,ES,2,ES21,1,4,1,871.70803,1,3,1
2013,ES,3,ES21,1,4,1,1151.55525,1,1,1
2013,ES,4,ES21,1,4,1,622.34937,1,3,1
2013,ES,5,ES21,1,7,1,1537.65442,1,1,1
2013,ES,7,ES21,1,7,1,2150.82867,1,3,1
2013,ES,11,ES21,1,15,1,3705.30977,1,1,1
2013,ES,12,ES21,1,15,1,1602.39715,1,1,1
2013,ES,13,ES21,1,15,1,1261.60246,1,1,1
2013,ES,14,ES21,1,15,1,1049.41183,1,1,1
2013,ES,15,ES21,1,15,1,1661.02013,1,1,1
2013,ES,16,ES21,1,15,1,1698.34889,1,1,1
2013,ES,17,ES42,1,18,1,886.15098,1,1,1
2013,ES,18,ES42,1,18,1,626.05736,1,1,1
2013,ES,19,ES42,1,18,1,515.00939,1,1,1
2013,ES,20,ES42,1,18,1,7193.01686,1,1,1
2013,ES,22,ES42,1,18,1,1159.78159,1,1,1
2013,ES,23,ES42,1,18,1,2324.13726,1,1,1
2013,ES,24,ES42,1,18,1,391.63811,1,1,1
2013,ES,25,ES42,1,20,1,1038.94866,1,1,1
2013,ES,26,ES42,1,20,1,587.91543,1,1,1
2013,ES,27,ES42,1,20,1,306.38239,1,1,1
2013,ES,28,ES42,1,20,1,743.39385,1,1,1
2013,ES,29,ES42,1,20,1,961.34859,1,1,1
2013,ES,30,ES42,1,21,1,1964.62697,1,1,1
2013,ES,32,ES42,1,21,1,707.10274,1,1,1
2013,ES,33,ES42,1,21,1,887.07043,1,1,1
2013,ES,34,ES42,1,21,1,446.77027,1,1,1
2013,ES,35,ES42,1,26,1,557.18904,1,1,1
2013,ES,36,ES42,1,26,1,859.10040,1,1,1
2013,ES,37,ES42,1,26,1,422.30405,1,1,1
2013,ES,39,ES42,1,26,1,861.06642,1,1,1
2013,ES,40,ES42,1,27,1,309.64403,1,3,1
2013,ES,41,ES42,1,27,1,2078.41175,1,3,1
2013,ES,42,ES42,1,27,1,401.86727,1,3,1
2013,ES,43,ES42,1,27,1,772.24767,1,3,1
2013,ES,44,ES42,1,27,1,939.67969,1,3,1
2013,ES,45,ES42,1,27,1,1266.63154,1,3,1
2013,ES,46,ES42,1,27,1,534.25175,1,3,1
2013,ES,47,ES42,1,29,1,385.80665,1,3,1
2013,ES,49,ES42,1,29,1,3513.50565,1,3,1
2013,ES,50,ES42,1,29,1,3179.49323,1,3,1
2013,ES,51,ES42,1,29,1,1185.46058,1,3,1
2013,ES,52,ES42,1,29,1,3203.54513,1,3,1
2013,ES,53,ES42,1,29,1,977.39960,1,3,1
2013,ES,54,ES42,1,29,1,1057.78443,1,3,1
2013,ES,56,ES42,1,31,1,480.70868,1,3,1
2013,ES,59,ES42,1,31,1,790.44849,1,3,1
2013,ES,60,ES42,1,31,1,699.85035,1,3,1
2013,ES,61,ES42,1,34,1,1296.48431,1,3,1
2013,ES,62,ES42,1,34,1,469.73507,1,3,1
2013,ES,63,ES42,1,34,1,634.87676,1,3,1
2013,ES,64,ES42,1,34,1,2853.85951,1,3,1
2013,ES,65,ES42,1,34,1,1441.97103,1,3,1
2013,ES,66,ES42,1,34,1,1817.91921,1,3,1
2013,ES,67,ES42,1,34,1,1296.48431,1,3,1
2013,ES,68,ES52,1,40,1,3022.84031,1,2,1
2013,ES,69,ES52,1,40,1,2649.44846,1,2,1
2013,ES,70,ES52,1,40,1,2821.93587,1,2,1
2013,ES,71,ES52,1,40,1,2538.62973,1,2,1
2013,ES,72,ES52,1,40,1,2043.73878,1,2,1
2013,ES,73,ES52,1,40,1,2969.46365,1,2,1
2013,ES,74,ES52,1,48,1,1475.53391,1,1,1
2013,ES,75,ES52,1,48,1,434.03553,1,1,1
2013,ES,76,ES52,1,48,1,1602.80820,1,1,1
2013,ES,77,ES52,1,48,1,1962.39072,1,1,1
2013,ES,78,ES52,1,48,1,3379.58335,1,1,1
2013,ES,79,ES52,1,48,1,2168.98368,1,1,1
2013,ES,81,ES52,1,48,1,1915.76827,1,1,1
2013,ES,82,ES52,1,49,1,1573.10154,1,1,1
2013,ES,83,ES52,1,49,1,2061.07115,1,1,1
2013,ES,85,ES52,1,49,1,2755.98481,1,1,1
2013,ES,86,ES52,1,49,1,1614.89632,1,1,1
2013,ES,87,ES52,1,49,1,1716.64796,1,1,1
2013,ES,88,ES52,1,49,1,1405.44182,1,1,1
2013,ES,89,ES52,1,49,1,1835.77346,1,2,1
2013,ES,90,ES52,1,50,1,1850.08774,1,1,1
2013,ES,91,ES52,1,50,1,1862.62181,1,1,1
2013,ES,93,ES52,1,50,1,1086.79656,1,2,1
2013,ES,94,ES52,1,50,1,1302.89857,1,1,1
2013,ES,95,ES52,1,50,1,2929.08520,1,1,1
2013,ES,96,ES52,1,50,1,1983.16132,1,1,1
2013,ES,97,ES52,1,52,1,1820.62584,1,1,1
2013,ES,98,ES52,1,52,1,2306.19999,1,1,1
2013,ES,99,ES52,1,52,1,886.12536,1,1,1
2013,ES,102,ES52,1,52,1,2085.73062,1,1,1
2013,ES,103,ES52,1,52,1,1177.68717,1,1,1
2013,ES,104,ES52,1,54,1,1764.60483,1,2,1
2013,ES,105,ES52,1,54,1,3520.35819,1,2,1
2013,ES,108,ES52,1,60,1,3554.18348,1,2,1
2013,ES,109,ES52,1,60,1,6994.91769,1,2,1
2013,ES,111,ES52,1,64,1,6577.76948,1,2,1
2013,ES,113,ES52,1,64,1,2233.30045,1,2,1
2013,ES,114,ES52,1,64,1,2000.68966,1,2,1
2013,ES,115,ES52,1,64,1,2251.78200,1,2,1
2013,ES,117,ES52,1,65,1,7700.52126,1,2,1
2013,ES,118,ES52,1,65,1,3661.22803,1,2,1
2013,ES,119,ES52,1,65,1,2802.81122,1,2,1
2013,ES,120,ES52,1,65,1,4060.82809,1,2,1
2013,ES,121,ES52,1,65,1,3614.30274,1,2,1
2013,ES,122,ES52,1,65,1,2232.27897,1,2,1
2013,ES,123,ES52,1,71,1,2249.78070,1,1,1
2013,ES,124,ES52,1,71,1,2238.50798,1,1,1
2013,ES,125,ES52,1,71,1,1618.97050,1,1,1
2013,ES,126,ES52,1,71,1,2147.21048,1,1,1
2013,ES,127,ES52,1,71,1,4469.72473,1,1,1
2013,ES,128,ES52,1,71,1,3900.04828,1,1,1
2013,ES,130,ES52,1,71,1,1312.18050,1,1,1
2013,ES,131,ES52,1,72,1,5668.06972,1,1,1
2013,ES,132,ES52,1,72,1,1858.92657,1,1,1
2013,ES,133,ES52,1,72,1,1032.52876,1,1,1
2013,ES,134,ES52,1,72,1,2202.14667,1,1,1
2013,ES,135,ES52,1,72,1,3279.60748,1,1,1
2013,ES,137,ES52,1,72,1,2318.88558,1,1,1
2013,ES,138,ES52,1,77,1,494.23479,1,3,1
2013,ES,139,ES52,1,77,1,2711.84776,1,3,1
2013,ES,140,ES52,1,77,1,1272.78314,1,3,1
2013,ES,141,ES52,1,77,1,1445.31335,1,3,1
2013,ES,142,ES52,1,77,1,2189.35290,1,3,1
2013,ES,143,ES52,1,77,1,2164.96436,1,3,1
2013,ES,144,ES52,1,77,1,1809.45762,1,3,1
2013,ES,145,ES52,1,85,1,4620.52862,1,2,1
2013,ES,146,ES52,1,85,1,1345.41509,1,2,1
2013,ES,147,ES52,1,85,1,5008.38276,1,2,1
2013,ES,148,ES52,1,85,1,1952.93378,1,2,1
2013,ES,149,ES52,1,85,1,2709.55341,1,2,1
2013,ES,150,ES52,1,85,1,2310.80928,1,2,1
2013,ES,151,ES52,1,85,1,1311.30110,1,2,1
2013,ES,152,ES52,1,85,1,1949.12144,1,2,1
2013,ES,153,ES52,1,87,1,1599.02934,1,2,1
2013,ES,154,ES52,1,87,1,1764.60483,1,2,1
2013,ES,155,ES52,1,87,1,8848.78266,1,2,1
2013,ES,156,ES52,1,91,1,850.07647,1,1,1
2013,ES,157,ES52,1,91,1,850.07647,1,1,1
2013,ES,158,ES52,1,91,1,2379.68143,1,1,1
2013,ES,159,ES52,1,91,1,1746.50585,1,1,1
2013,ES,160,ES52,1,91,1,2940.66642,1,1,1
2013,ES,161,ES52,1,91,1,2649.44846,1,1,1
2013,ES,162,ES52,1,91,1,2120.00123,1,1,1
2013,ES,163,ES52,1,92,1,3643.18501,1,1,1
2013,ES,164,ES52,1,92,1,3900.56181,1,1,1
2013,ES,165,ES52,1,92,1,1455.24485,1,1,1
2013,ES,168,ES52,1,93,1,3344.63100,1,2,1
2013,ES,169,ES52,1,93,1,1453.97344,1,2,1
2013,ES,170,ES52,1,93,1,617.03468,1,2,1
2013,ES,171,ES52,1,95,1,1409.71079,1,3,1
2013,ES,172,ES52,1,95,1,1823.01285,1,3,1
2013,ES,174,ES52,1,95,1,2077.62211,1,3,1
2013,ES,175,ES52,1,95,1,2603.01645,1,3,1
2013,ES,177,ES52,1,95,1,2705.74888,1,3,1
2013,ES,178,ES61,1,96,1,4952.92881,1,2,1
2013,ES,179,ES61,1,96,1,4943.48467,1,2,1
2013,ES,180,ES61,1,96,1,1850.55850,1,2,1
2013,ES,181,ES61,1,96,1,2217.29980,1,2,1
2013,ES,183,ES61,1,96,1,2986.42893,1,2,1
2013,ES,185,ES61,1,98,1,1679.95091,1,1,1
2013,ES,186,ES61,1,98,1,1679.95091,1,1,1
2013,ES,187,ES61,1,98,1,1753.74340,1,1,1
2013,ES,188,ES61,1,102,1,1641.26545,1,1,1
2013,ES,189,ES61,1,102,1,2253.57649,1,1,1
2013,ES,190,ES61,1,102,1,3698.58626,1,1,1
2013,ES,191,ES61,1,102,1,1618.93543,1,1,1
2013,ES,192,ES61,1,102,1,1735.10986,1,1,1
2013,ES,193,ES61,1,102,1,4534.08452,1,1,1
2013,ES,194,ES61,1,102,1,1198.20101,1,1,1
2013,ES,195,ES61,1,102,1,3430.54702,1,1,1
2013,ES,196,ES61,1,103,1,1546.36591,1,2,1
2013,ES,197,ES61,1,103,1,817.97020,1,2,1
2013,ES,198,ES61,1,103,1,1828.48126,1,2,1
2013,ES,199,ES61,1,103,1,3388.22875,1,2,1
2013,ES,200,ES61,1,103,1,3280.83714,1,2,1
2013,ES,201,ES61,1,105,1,4179.45612,1,3,1
2013,ES,202,ES61,1,105,1,2100.07296,1,3,1
2013,ES,203,ES61,1,105,1,1571.67814,1,3,1
2013,ES,204,ES61,1,105,1,1722.71613,1,3,1
2013,ES,205,ES61,1,105,1,2181.73654,1,3,1
2013,ES,207,ES61,1,105,1,3892.61946,1,3,1
2013,ES,208,ES61,1,108,1,2428.91860,1,2,1
