RB010,RB020,RB030,RB050,RB050_F,RB070,RB070_F,RB080,RB080_F,RB090,RB090_F,RB200,RB200_F,RB210,RB210_F,RB220,RB220_F,RB230,RB230_F,RB240,RB240_F,RL010,RL010_F,RL020,RL020_F,RL030,RL030_F,RL040,RL040_F,RL050,RL050_F,RL060,RL060_F,RL070,RL070_F,vrLOWJOB,vrEU2020
2014,ES,1601,982.12703,1,8,1,1952,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,1701,1467.37156,1,11,1,1966,1,2,1,1,1,2,1, ,-2, ,-2,1702,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,1702,1467.37156,1,12,1,1965,1,1,1,1,1,1,1, ,-2, ,-2,1701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,1703,1467.37156,1,3,1,1997,1,1,1,1,1,4,1, ,-2,1701,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,1
2014,ES,1801,1536.57565,1,10,1,1943,1,1,1,1,1,3,1, ,-2, ,-2,1802,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,1802,1536.57565,1,1,1,1945,1,2,1,1,1,4,1, ,-2, ,-2,1801,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,2001,818.88524,1,2,1,1935,1,2,1,1,1,4,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,9,0
2014,ES,2101,1696.07391,1,9,1,1965,1,2,1,1,1,4,1, ,-2, ,-2,2102,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,2102,1696.07391,1,3,1,1963,1,1,1,1,1,1,1, ,-2, ,-2,2101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,2103,1696.07391,1,3,1,1998,1,2,1,1,1,4,1,2102,1,2101,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,2201,2225.51546,1,1,1,1966,1,1,1,1,1,1,1, ,-2, ,-2,2202,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,2202,2225.51546,1,5,1,1977,1,2,1,1,1,1,1, ,-2, ,-2,2201,1, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2, ,-2,0,0
2014,ES,2203,2225.51546,1,6,1,2006,1,1,1,1,1,4,1,2201,1,2202,1, ,-2, ,-2,25,1,0,1,0,1,0,1,0,1,2405.51255,1,0,0
2014,ES,2204,2225.51546,1,10,1,2008,1,1,1,1,1,4,1,2201,1,2202,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,2161.03901,1,0,0
2014,ES,2205,2225.51546,1,4,1,2012,1,1,1,1,1,4,1,2201,1,2202,1, ,-2,25,1, ,-2,0,1,0,1,0,1,0,1,2397.30076,1,0,0
