DB010,DB020,DB030,DB040,DB040_F,DB060,DB060_F,DB090,DB090_F,DB100,DB100_F
2018,ES,1,ES21,1,2,2,432.17425,1,3,1
2018,ES,3,ES21,1,2,2,995.42369,1,3,1
2018,ES,4,ES21,1,3,2,1073.72613,1,2,1
2018,ES,5,ES21,1,3,2,371.41200,1,2,1
2018,ES,6,ES21,1,3,2,684.69827,1,2,1
2018,ES,8,ES21,1,3,2,1098.99049,1,2,1
2018,ES,9,ES21,1,3,2,518.43784,1,2,1
2018,ES,11,ES21,1,3,2,793.09576,1,1,1
2018,ES,12,ES21,1,10,2,1237.88295,1,1,1
2018,ES,13,ES21,1,10,2,420.05391,1,1,1
2018,ES,15,ES21,1,10,2,599.12588,1,1,1
2018,ES,16,ES21,1,10,2,713.48875,1,1,1
2018,ES,17,ES21,1,10,2,407.99915,1,1,1
2018,ES,19,ES21,1,10,2,174.97391,1,1,1
2018,ES,20,ES21,1,10,2,555.29276,1,1,1
2018,ES,21,ES21,1,10,2,2418.32005,1,1,1
2018,ES,22,ES21,1,11,2,338.10776,1,1,1
2018,ES,23,ES21,1,11,2,643.16970,1,1,1
2018,ES,24,ES21,1,11,2,362.51493,1,1,1
2018,ES,25,ES21,1,11,2,160.65221,1,1,1
2018,ES,26,ES21,1,11,2,556.40179,1,1,1
2018,ES,27,ES21,1,12,2,325.14490,1,1,1
2018,ES,28,ES21,1,12,2,235.08699,1,1,1
2018,ES,29,ES21,1,12,2,556.40179,1,1,1
2018,ES,30,ES21,1,12,2,760.50348,1,1,1
2018,ES,31,ES21,1,12,2,276.82572,1,1,1
2018,ES,32,ES21,1,16,2,174.97391,1,1,1
2018,ES,33,ES21,1,16,2,704.90242,1,1,1
2018,ES,34,ES21,1,16,2,536.27777,1,1,1
2018,ES,36,ES21,1,16,2,312.58527,1,1,1
2018,ES,37,ES21,1,16,2,355.19147,1,1,1
2018,ES,38,ES21,1,16,2,713.48875,1,1,1
2018,ES,40,ES21,1,16,2,987.40962,1,1,1
2018,ES,41,ES21,1,16,2,376.00815,1,1,1
2018,ES,42,ES21,1,16,2,305.79933,1,1,1
2018,ES,43,ES42,1,17,2,711.77865,1,1,1
2018,ES,46,ES42,1,17,2,236.51258,1,1,1
2018,ES,47,ES42,1,17,2,334.27040,1,1,1
2018,ES,48,ES42,1,17,2,232.44204,1,1,1
2018,ES,49,ES42,1,17,2,652.84994,1,1,1
2018,ES,50,ES42,1,17,2,498.98449,1,1,1
2018,ES,51,ES42,1,17,2,628.16066,1,1,1
2018,ES,52,ES42,1,19,2,330.84969,1,1,1
2018,ES,53,ES42,1,19,2,869.02993,1,1,1
2018,ES,54,ES42,1,19,2,789.90221,1,1,1
2018,ES,55,ES42,1,19,2,383.61907,1,1,1
2018,ES,56,ES42,1,19,2,1377.56007,1,1,1
2018,ES,58,ES42,1,22,2,713.39209,1,1,1
2018,ES,60,ES42,1,22,2,1937.83651,1,1,1
2018,ES,63,ES42,1,22,2,419.59352,1,1,1
2018,ES,64,ES42,1,24,2,835.35271,1,1,1
2018,ES,66,ES42,1,24,2,1151.25353,1,1,1
2018,ES,67,ES42,1,24,2,859.29285,1,1,1
2018,ES,68,ES42,1,24,2,1540.06115,1,1,1
2018,ES,69,ES42,1,24,2,209.89636,1,1,1
2018,ES,70,ES42,1,24,2,236.51258,1,1,1
2018,ES,71,ES42,1,28,2,372.74764,1,3,1
2018,ES,72,ES42,1,28,2,869.31843,1,3,1
2018,ES,74,ES42,1,28,2,569.37468,1,3,1
2018,ES,75,ES42,1,28,2,705.19813,1,3,1
2018,ES,79,ES42,1,32,2,284.02478,1,3,1
2018,ES,80,ES42,1,32,2,494.04650,1,3,1
2018,ES,81,ES42,1,32,2,885.89602,1,3,1
2018,ES,82,ES42,1,32,2,640.20637,1,3,1
2018,ES,83,ES42,1,32,2,667.07715,1,3,1
2018,ES,84,ES42,1,32,2,1083.79642,1,3,1
2018,ES,85,ES42,1,32,2,920.55389,1,3,1
2018,ES,87,ES52,1,38,2,491.23992,1,3,1
2018,ES,88,ES52,1,38,2,1361.50089,1,3,1
2018,ES,89,ES52,1,38,2,832.41807,1,3,1
2018,ES,90,ES52,1,38,2,1142.11478,1,3,1
2018,ES,91,ES52,1,38,2,1471.66770,1,3,1
2018,ES,92,ES52,1,42,2,1400.81981,1,1,1
2018,ES,93,ES52,1,42,2,531.01621,1,1,1
2018,ES,94,ES52,1,42,2,592.00636,1,2,1
2018,ES,95,ES52,1,42,2,1015.53401,1,1,1
2018,ES,98,ES52,1,42,2,1848.58924,1,1,1
2018,ES,99,ES52,1,42,2,1985.21441,1,1,1
2018,ES,100,ES52,1,43,2,862.88892,1,1,1
